name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Hyundai Santro Xing GL,2010,110000,Petrol,Individual,Manual,First Owner,0.0,1086.0,62.0,5.0,Hyundai
Maruti Alto LX BSIII,2008,80000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti
Hyundai Santro AT CNG,2003,74770,CNG,Partnership,Manual,Third Owner,,,,,Hyundai
Ford Fiesta EXi 1.4 TDCi Ltd,2010,187000,Diesel,Dealer,Manual,Second Owner,17.8,1399.0,68.0,5.0,Ford
Ford Fiesta Classic 1.4 Duratorq LXI,2013,69000,Diesel,Dealer,Manual,First Owner,18.6,1388.0,67.0,5.0,Ford
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,206000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,Ford
Ford EcoSport 1.5 TDCi Signature BSIV,2018,27000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,Ford
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,132000,Diesel,Dealer,Manual,Second Owner,22.7,1498.0,89.84,5.0,Ford
Ford Aspire Titanium Diesel BSIV,2017,75000,Diesel,Dealer,Manual,First Owner,26.1,1498.0,99.23,5.0,Ford
