name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Hyundai Santro Xing GLS,2010,90000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Santro
Maruti Vitara Brezza VDi AMT,2019,6500,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,5.0,Maruti
Maruti Baleno Delta 1.3,2018,60000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti
Maruti Alto K10 VXI,2016,110000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti
Tata Indica V2 Emax CNG GLX,2015,60000,CNG,Individual,Ai,Second Owner,23.7,1193.0,55.23,5.0,Tata
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2019,60000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,Maruti
Maruti Ertiga VDI,2013,170000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,Maruti
Maruti 800 EX,2004,220000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti
Maruti Alto 800 LXI,2012,80000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti
