name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Tata Venture EX 7 Str Captain Seats,2014,15000,Diesel,Individual,Manual,First Owner,15.42,1405.0,70.0,7.0,Tata
Maruti Ertiga VXI,2015,40000,Petrol,Individual,Manual,Second Owner,16.02,1373.0,93.7,7.0,Maruti
Hyundai i20 Magna,2014,30000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0,Hyundai
Hyundai EON Magna Plus,2017,15000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai
Maruti Estilo LXI,2010,50000,Petrol,Individual,Manual,First Owner,,,,,Maruti
Hyundai Getz GLX,2007,110000,Petrol,Individual,Manual,Second Owner,15.3,1341.0,83.0,5.0,Hyundai
Maruti Alto LXi,2009,70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti
Chevrolet Sail 1.2 LS,8,80000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0,Chevrolet
Maruti Swift VDI BSIV,2008,50000,Diesel,Individual,Manual,Third Owner,,,,,Maruti
