name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Maruti SX4 Celebration Diesel,2011,120000,Diesel,Individual,Manual,First Owner,21.5,1248.0,88.8,5.0,Maruti
Renault KWID RXT,2017,35000,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,5.0,Renault
Tata Tigor 1.2 Revotron XT,2018,22000,Petrol,Individual,Ai,First Owner,48 kmpl,1199.0,84.0,5.0,Tata
Maruti Wagon R VXI Optional,2017,70000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Wagon
Chevrolet Sail 1.3 LS,2013,56000,Diesel,Dealer,Manual,First Owner,22.1,1248.0,74.0,5.0,Chevrolet
Tata Indigo CS LS (TDI) BS-III,2014,65000,Diesel,Dealer,Manual,First Owner,19.09,1405.0,69.01,5.0,Indigo
Ford Endeavour 2.5L 4X2,2013,62000,Diesel,Dealer,Manual,First Owner,13.1,2499.0,141.0,7.0,Ford
Toyota Fortuner 4x4 AT,2016,52000,Diesel,Dealer,Automatic,First Owner,12.55,2982.0,168.5,7.0,Toyota
Hyundai Xcent 1.2 CRDi SX,2017,49000,Diesel,Dealer,Manual,First Owner,25.4,1186.0,73.97,5.0,Xcent
