name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Maruti Ertiga ZXI,2015,35000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,Maruti
Mahindra Bolero 2011-2019 SLX,2015,30000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra
Datsun GO T Petrol,2018,10000,Petrol,Individual,Manual,First Owner,19.83,1198.0,67.0,5.0,Datsun
Maruti Celerio VXI,2015,30000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5.0,Maruti
Tata Indigo CS LS (TDI) BS III,2012,90000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,Indigo
Maruti Eeco 7 Seater Standard BSIV,2015,35000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,Eeco
Maruti Swift 1.3 VXi,2009,25000,Petrol,Individual,Manual,First Owner,,,,,Maruti
Maruti Wagon R LXI,2008,35008,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,9 seats,Wagon
Datsun RediGO T,2017,31100,Petrol,Dealer,Manual,First Owner,22.7,799.0,53.64,5.0,Datsun
