name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Hyundai Verna 1.6 CRDi S,2017,35000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,5.0,Hyundai
Mahindra XUV500 W10 1.99 mHawk,2016,50000,Diesel,Individual,Manual,First Owner,16.0,1997.0,140.0,7.0,Mahindra
Maruti Swift ZXI,2012,50000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0,Maruti
Hyundai Santro Xing XS,2007,100000,Petrol,Individual,Manual,Second Owner,17.8,1086.0,63.0,5.0,Hyundai
Maruti Alto 800 LXI,2015,15000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti
Maruti Alto 800 LXI,2015,20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,80000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,Ford
Mahindra Verito Vibe 1.5 dCi D4,2014,110000,Diesel,Individual,Ai,Second Owner,20.8,1461.0,64.1,5.0,Mahindra
Maruti Wagon R Stingray VXI,2014,35000,Petrol,Individual,Manual,First Owner,Unknown,998.0,67.04,5.0,Maruti
