name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Hyundai i20 Asta 1.2,2018,28451,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai
Maruti Vitara Brezza ZDi,2018,36500,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti
Maruti Swift Dzire VDI Optional,2018,44885,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti
Hyundai EON Era,2014,35000,Electric,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai
Tata Indica Vista Terra 1.4 TDI,2009,110000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0,Tata
Maruti Ertiga ZDI Plus,2017,79000,Diesel,Dealer,Manual,First Owner,25.47,1248.0,88.5,7.0,Maruti
Toyota Fortuner 4x2 AT,2015,91000,Diesel,Dealer,Automatic,Second Owner,12.55,2982.0,168.5,7.0,Toyota
Maruti Vitara Brezza ZDi,2018,50000,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti
Maruti Ciaz ZDi Plus SHVS,2016,81000,Diesel,Dealer,Manual,Second Owner,28.09,1248.0,88.5,5.0,Maruti
