name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Hyundai i20 Sportz 1.2,2013,70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,Hyundai
Hyundai EON Magna Plus,2015,43000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai
Tata Zest Quadrajet 1.3 75PS XE,2017,80000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,Tata
Tata Indica Vista Quadrajet VX,2012,60000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0,Tata
Hyundai EON Era Plus,2014,18945,Electric,Individual,Ai,First Owner,Unknown,3818 CC,55.2,5.0,Hyundai
Hyundai Grand i10 1.2 CRDi Asta,2018,70000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai
Maruti Eeco Smiles 7 Seater Standard,10,100000,Petrol,Individual,Manual,Third Owner,15.1,1196.0,73.0,7.0,Maruti
Datsun GO Plus Anniversary Edition,2017,60000,Petrol,Individual,Manual,First Owner,20.62,1198.0,67.0,7.0,Datsun
Maruti Swift Dzire VDi,2009,144000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti
