name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Maruti Swift Dzire VDI,2013,105000,Diesel,Individual,Manual,Third Owner,23.4,1248.0,74.0,5.0,Maruti
Mahindra Scorpio Intelli Hybrid S10 4WD,2017,90000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra
Mahindra Bolero 2011-2019 ZLX,2016,92385,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra
Tata Nano Twist XT,2015,25000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.5,4.0,Tata
Maruti Ritz VXI,2010,60000,Petrol,Individual,Manual,Second Owner,21.1,1197.0,85.8,5.0,Maruti
Maruti Ritz ZXi,2012,100000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,5.0,Maruti
Hyundai Santro Xing XG AT,2004,100000,Petrol,Individual,Automatic,Second Owner,,,,,Hyundai
Hyundai Elantra GT,2006,25000,Petrol,Individual,Manual,Third Owner,13.0,1795.0,127.0,5.0,Hyundai
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,120000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai
