name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Audi Q7 3.0 TDI Quattro,2009,98000,Diesel,Partnership,Automatic,Fourth & Above Owner,12.07,2967.0,241.4,7.0,Audi
Tata Indica V2 DLS TC,2009,118000,Diesel,Individual,Manual,Second Owner,16.8,1405.0,62.0,5.0,Tata
Maruti Alto LX,2004,100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti
Tata Indica V2 2001-2011 DLS BSIII,2009,120000,Diesel,Individual,Manual,Second Owner,17.88,989 CC,52.8,5.0,Tata
Mahindra Scorpio Gateway 2WD,2013,120000,Diesel,Individual,Manual,Second Owner,13.5,2609.0,115.0,5.0,Mahindra
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,217000,Diesel,Individual,Ai,Fourth & Above Owner,12.8,3898 CC,102.0,8.0,Toyota
Maruti Wagon R AX BSIV,2011,65000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti
Hyundai i10 Asta,2012,41000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai
Maruti Swift ZXI ABS,2005,120000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,5.0,Maruti
