name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Maruti Alto LX BSIII,2007,120000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti
Maruti Swift Dzire AMT ZDI,2017,80000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.02,5.0,Maruti
Maruti Swift Dzire LDI,2018,120000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti
Tata Indigo CS LX (TDI) BS-III,2014,110000,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0,Tata
Toyota Etios Liva 1.4 VD,2018,70000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,Toyota
Mahindra Xylo D4,3,120000,Diesel,Individual,Manual,Second Owner,14.95,2489.0,93.7,7.0,Mahindra
Hyundai i20 Magna 1.4 CRDi (Diesel),9,92686,Diesel,Dealer,Manual,Rent,21.9,1396.0,88.76,5.0,Hyundai
Hyundai Sonata 2.0L CRDi MT,2009,180000,Diesel,Individual,Manual,First Owner,13.6,1991.0,142.0,5.0,Hyundai
Tata Manza Club Class Quadrajet90 LX,2012,80000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0,Tata
