name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Volkswagen Vento Diesel Highline,2011,72000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen
Ford Figo 1.2P Titanium Opt MT,2016,60000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,Ford
Mahindra Bolero 2011-2019 SLE,2013,136000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra
Hyundai Santro Xing GLS,2014,60000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai
Hyundai Santro Xing XG,2006,110000,Petrol,Individual,Manual,Rent,,,,,Hyundai
Hyundai Santro Xing GLS,2013,90000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai
Nissan Sunny Diesel XV,2014,91000,Diesel,Individual,Manual,Fourth & Above Owner,22.71,1461.0,84.8,5.0,Nissan
Hyundai Santro Xing GL Plus,2009,90000,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086.0,62.1,5.0,Santro
Maruti Wagon R LXI BS IV,2015,50000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,Maruti
