name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Maruti Ritz LDi,2011,175000,Diesel,Partnership,Manual,Second Owner,21.1,1248.0,73.9,5.0,Maruti
Maruti Swift Dzire 1.2 Vxi BSIV,2010,60000,Petrol,Individual,Manual,Rent,17.5,1197.0,85.8,5.0,Maruti
Mahindra Bolero DI,2005,300000,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,7.0,Mahindra
Maruti Swift Dzire VDI,2014,150000,Diesel,Individual,Manual,Third Owner,23.4,1248.0,74.0,5.0,Maruti
Hyundai i20 1.4 CRDi Asta,2012,110000,Diesel,Individual,Manual,Third Owner,23.0,1396.0,90.0,5.0,Hyundai
Renault KWID RXL,2019,25000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault
Maruti Alto LXi,2010,95000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti
Maruti Ritz VDi,2010,100000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,Maruti
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,20000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,Hyundai
