name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Mahindra Bolero 2011-2019 SLE,2015,80000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra
